codigo_c;PRESTACIONES ;valor;codigo;Nomenclador;Clasificación;Coseguro
9763;Canabinoides en orina;9561,32;;;;
9768;Candida Albicans anticuerpos totales;11087,81;;;;
9769;Candida Albicans antigeno;11087,81;;;;
9079;CARBAMAZEPINA;16448,31;;;;
9770;Carboxihemoglobina;2958,33;;;;
9771;Carnitina total y libre en orina;125196,46;;;;
9475;Carnitina Total y Libre en suero;116025,64;;;;
9550;CATECOLAMINAS PLASMÁTICA;33239,78;;;;
9551;CATECOLAMINAS URINARIAS;26766,95;;;;
9329;CHLAMYDIA PNEUMONIAE AG;26766,95;;;;
9145;CHLAMYDIA PNEUMONIAE IgG;15158,47;;;;
9146;CHLAMYDIA PNEUMONIAE IgM;15158,47;;;;
9147;CHLAMYDIA PSITACCI IgG;15158,47;;;;
9148;CHLAMYDIA PSITACCI IgM;15158,47;;;;
9151;CHLAMYDIA TRACHOMATIS AG;13549,14;;;;
9772;CHLAMYDIA TRACHOMATIS GENOMA;21631,3;;;;
9149;CHLAMYDIA TRACHOMATIS IgG;11288,98;;;;
9150;CHLAMYDIA TRACHOMATIS IgM;11288,98;;;;
9097;Ciclosporina;11513,81;;;;
9462;Cistesarcosis Ac.;21986,3;;;;
9955;Cistinemia suero;2780,83;;;;
9956;Cistinuria (cistina 24hs);2887,33;;;;
9323;CITOMEGALOVIRUS (GENOMA);106689,15;;;;
9322;CITOMEGALOVIRUS AG PP65;56906,4;;;;
9773;CITOMEGALOVIRUS CARGA VIRAL;132793,44;;;;
9063;CITOMEGALOVIRUS IgG;19039,8;;;;
9064;CITOMEGALOVIRUS IgM;19039,8;;;;
9774;Citraturia;3561,83;;;;
9327;CK - MB;15158,47;;;;
9136;CLONAZEPAN;16448,31;;;;
9472;Clostridium Difficile Toxina;26021,46;;;;
9481;Clozapina;20116,63;;;;
9775;Cobalto en orina;9419,32;;;;
9776;Cobalto en sangre;9419,32;;;;
9777;Cobre en orina;4188,99;;;;
172;Cobre en sangre;4188,99;;;;
9218;Cocaina en orina;8650,15;;;;
9590;Cofactor de Ristocetina;25642,79;;;;
9399;Colinesterasa eritrocitaria;6685,82;;;;
9273;Compeljo Inmunocirculante;14424,81;;;;
9932;Complemento C1 Inhibidor funcional;22471,46;;;;
9137;CORTISOL LIBRE URINARIO;8401,65;;;;
9324;CORTISOL PLASMATICO;6780,49;;;;
9779;Coxiela Burnetii  IGG;31878,95;;;;
9780;Coxiela Burnetii IGM;31878,95;;;;
9325;COXSAKIE VIRUS SCREENING B1 – B6 IgG;22909,29;;;;
9326;COXSAKIE VIRUS SCREENING B1 – B6 IgM;22909,29;;;;
9095;Crioaglutinina;2887,33;;;;
9781;CRIPTOCOCCUS NEOFORMANS AG;34186,44;;;;
9781;Criptococus Neoformans antigeno;19962,8;;;;
9782;Cromo en orina;7289,32;;;;
9783;Cromo en sangre;7289,32;;;;
9637;Cromogranina A;48055,09;;;;
9636;Cross Laps;16081,47;;;;
9144;Cryptosporidium;6378,16;;;;
9600;Cuantificacion Cadenas Livianas Kappa orina o suero;43025,93;;;;
9600;Cuantificacion Cadenas Livianas Lambda orina o suero;43025,93;;;;
9784;Dengue antigeno NS1;22388,63;;;;
9790;Dengue Genoma;52362,41;;;;
9855;Dengue IGG;14046,14;;;;
9856;Dengue IGM;14046,14;;;;
9263;Deoxipiridinolina urinaria;15099,31;;;;
9474;DHEA Dehidroandrostenediona;17430,47;;;;
9053;DHEA-S  Dehidroepiandrostenediona sulfato;5242,16;;;;
9791;Diazepam;6378,16;;;;
9001;DIFENILHIDANTOINA;9360,15;;;;
9152;DIGOXINA;10969,48;;;;
9280;DIMERO D;32269,45;;;;
9153;DOPAMINA PLASMATICA;15158,47;;;;
9154;DOPAMINA URINARIA;15158,47;;;;
9382;DOSAJE POBLACIONES LINFOCITARIAS (CD3-CD4-CD8-CD2-CD5-CD10-CD16/56-CD19-CD20-CD33-CD34);24849,96;;;;
9792;Electroforesis de hemoglobina;5159,32;;;;
9793;Entamoeba histolitica;9868,98;;;;
9850;Enterovirus GENOMA;52362,41;;;;
9157;ENZIMA CONVERTIDORA DE ANGIOTENSINA;52563,58;;;;
9331;EPSTEIN BARR CAPSIDE – VCA (IgG);11288,98;;;;
9332;EPSTEIN BARR CAPSIDE – VCA (IgM);11288,98;;;;
9334;EPSTEIN BARR NUCLEAR – EBNA IgG;11288,98;;;;
9335;EPSTEIN BARR NUCLEAR – EBNA IgM;11288,98;;;;
9336;EPSTEIN BARR TEMPRANO – EA IgG;11288,98;;;;
9337;EPSTEIN BARR TEMPRANO – EA IgM;11288,98;;;;
9330;EPSTEIN BARR VIRUS (GENOMA);137077,1;;;;
9083;ERITROPOYETINA;40316,1;;;;
9160;ESTRADIOL PLASMÁTICO LIBRE NO CONJUGADO;15158,47;;;;
9225;ESTRONA (RIE);15158,47;;;;
9338;EXUDADO DE FAUCES – TEST RAPIDO;15158,47;;;;
9264;Factor II coagulacion;9868,98;;;;
334;Factor IX coagulacion;9868,98;;;;
331;Factor V coagulacion comun;9868,98;;;;
9810;Factor V inhibidor;39535,1;;;;
9467;Factor V Leiden;28612,95;;;;
9857;Factor VI coagulacion;9868,98;;;;
332;Factor VII coagulacion;9868,98;;;;
333;Factor VIII coagulacion;9868,98;;;;
9391;Factor VIII inhibidor;39535,1;;;;
9266;factor Von Willebrand;37192,1;;;;
335;Factor X coagulacion;9868,98;;;;
9265;Factor XI coagulacion;9868,98;;;;
9858;Factor XII coagulacion;9868,98;;;;
9859;Factor XIII coagulacion;9868,98;;;;
9860;Fenilacetico Acido;9111,65;;;;
9249;FENILETILAMINA (FEA);24849,96;;;;
9005;FENOBARBITAL;7738,99;;;;
9164;FERRITINA;11288,98;;;;
9921;Fosfatasa alcalina leucocitaria;9336,48;;;;
9267;Fosfatasa Alcalina Osea;6449,16;;;;
9922;Fosfatasa alcalina prostatica;4780,66;;;;
9089;FRUCTOSAMINA;5821,99;;;;
9861;GALACTOSEMIA (PCR);236985,77;;;;
9862;Gliadina peptido deaminado;14341,98;;;;
9339;GONADOTROFINA CORIONICA SUB BETA CUALITATIVA;11288,98;;;;
9004;GONADOTROFINA CORIONICA SUB BETA CUANTITATIVA;11288,98;;;;
9000;HDL  COLESTEROL;3881,33;;;;
9231;HELICOBACTER PYLORI (IgG);13229,64;;;;
9220;HELICOBACTER PYLORI (IgA);13229,64;;;;
9480;HELICOBACTER PYLORI ( IGM);13229,64;;;;
9032;HEMOGLOBINA GLICOSILADA;5821,99;;;;
9340;HEPATITIS A ANTI C TOTALES (HAV – AC);7738,99;;;;
9755;HEPATITIS A IGG (HAV-IGG);9336,48;;;;
9014;HEPATITIS A IgM (HAV IgM);9360,15;;;;
9870;HEPATITIS B - test de resistencia;128225,78;;;;
9347;HEPATITIS B (GENOMA – PCR);76123,7;;;;
9342;HEPATITIS B ANTI E (HBe – AC);7360,32;;;;
9343;HEPATITIS B ANTI S (HBs – AC);7738,99;;;;
9345;HEPATITIS B ANTIGENO E (HBe – AG);12910,14;;;;
9344;HEPATITIS B ANTIGENO S (HBs – AG);3881,33;;;;
9346;HEPATITIS B CARGA VIRAL;141916,93;;;;
9871;HEPATITIS B CORE ANTI C TOTALES (HBc – AC);5821,99;;;;
9811;HEPATITIS B CORE IgM (HBc – IgM);11288,98;;;;
9351;HEPATITIS C (GENOMA PCR);76123,7;;;;
9352;HEPATITIS C (GENOTIPIFICACION);154815,24;;;;
9349;HEPATITIS C ANTIC. CONFIRMAT. (LIA / RIBA);91270,35;;;;
9348;HEPATITIS C ANTICUERPOS (HCB – AC);31938,11;;;;
9350;HEPATITIS C CARGA VIRAL;161252,56;;;;
9923;HEPATITIS C RNA CUALITATIVA;27701,79;;;;
9353;HEPATITIS DELTA ANTICUERPOS (HDV – AC);30316,95;;;;
9354;HEPATITIS E ANTICUERPOS HEV - AC;64574,39;;;;
9235;HEPATITIS GENOTIPIFICACION;125196,46;;;;
9872;HERPES 6 CARGA VIRAL;95613,17;;;;
9873;HERPES 6 GENOMA;62988,73;;;;
9874;HERPES 6 IGG;31878,95;;;;
9875;HERPES 6 IGM;31878,95;;;;
9876;HERPES 8 GENOMA;72088,54;;;;
9880;Herpes I-II en LCR;28009,45;;;;
9171;HERPES SIMPLE I (IgG);11288,98;;;;
9355;HERPES SIMPLE I y II (ANTIGENO);30316,95;;;;
9356;HERPES SIMPLE I y II (GENOMA);137077,1;;;;
9845;HERPES SIMPLE I y II (IgM);11288,98;;;;
9173;HERPES SIMPLE II (IgG);11288,98;;;;
9299;HIDATIDOSIS (ELISA);28388,12;;;;
9298;HIDATIDOSIS (IFI);7738,99;;;;
9881;Histoplasma Capsulatum;10330,48;;;;
9699;HIV (ANTICUERPOS – WESTERN BLOD);72573,71;;;;
9555;HIV CARGA VIRAL;137077,1;;;;
9882;HIV DNA PROVIRAL;37192,1;;;;
9885;HIV en LCR;2520,5;;;;
9358;HIV GENOMA PCR;72573,71;;;;
7904;HLA B 5701 TEST DE ABACAVIR;84312,36;;;;
9232;HLA B27 PCR;29606,95;;;;
9702;HLA CLASE 1 LCOUS AB;100926,33;;;;
9703;HLA CLASE 1 LOCUS A;47806,59;;;;
9701;HLA CLASE 1 LOCUS B;67544,55;;;;
9890;HLA CLASE I Y II dosaje de anticuerpos;161998,06;;;;
9907;HLA DQ o clase II;47806,59;;;;
9905;HLA DR o clase II;47806,59;;;;
9704;HLA LOCUS C;111162,15;;;;
9463;Homo vainillin;5324,99;;;;
9104;Homocisteina en orina;11324,48;;;;
9891;Homocisteina en sangre;8650,15;;;;
9432;Hormona antidiuretica;34150,94;;;;
9670;Hormona Antimulleriana;42493,43;;;;
9892;HPV deteccion y tipificacion;40458,1;;;;
9091;HTLV 1;13052,14;;;;
9893;HTLV I;17465,97;;;;
1687;HTLV I y II;49321,25;;;;
9031;IgA SECRETORIA;5490,66;;;;
9177;IgE (RAST) ESPECIFICA (CADA ALERGENO );8721,15;;;;
9894;IgF BP3;20779,3;;;;
9360;IgG SUBCLASE 1 – 2 – 3- 4;137077,1;;;;
9693;IL 28B;86477,85;;;;
9847;Imipramina;10105,65;;;;
9077;INFLUENZA A ANTIGENO;19039,8;;;;
6077;INFLUENZA A H1N1 gen  M2 y SWH1;36422,94;;;;
9361;INFLUENZA A IgG;15158,47;;;;
9362;INFLUENZA A IgM;15158,47;;;;
9082;INFLUENZA B ANTIGENO;19039,8;;;;
9363;INFLUENZA B IgG;15158,47;;;;
9364;INFLUENZA B IgM;15158,47;;;;
9669;Inhibina B;38067,77;;;;
9384;Inmunoelectroforesis en orina;6910,65;;;;
9915;Inmunofenotipo en leucemias;102440,99;;;;
9477;Inmunofijacion en orina;12448,65;;;;
9908;Inmunofijacion en suero;12448,65;;;;
9848;Isospora buqueda;9265,48;;;;
9468;Jack 2 deteccion de mutacion;75567,54;;;;
9889;JC Virus GENOMA;48883,42;;;;
9926;KPTT correcion con plasma;2745,33;;;;
9987;Lamotrigina Dosaje en sangre;9868,98;;;;
9002;LDL COLESTEROL;3881,33;;;;
9849;Legionella Pneumophila antigeno;10945,81;;;;
9920;Legionella Pneumophila IGG;12602,48;;;;
9807;Leishmania IGG;13430,81;;;;
9820;Leptospira Interrogans IGG;14424,81;;;;
9808;Leptospira Interrogans IGM;14424,81;;;;
9863;Levatiracetam;28246,12;;;;
9821;Lipoproteina A (LPA);9265,48;;;;
9822;Lorazepam;14128,98;;;;
9823;Metadona (cualitativo);22637,13;;;;
9824;Metahemoglobina;3656,49;;;;
9785;Metanefrina en orina;10034,65;;;;
9825;Metanefrina en sangre;10034,65;;;;
9826;MHTP;8022,99;;;;
9827;Mioglobina en orina;10851,15;;;;
9828;Mioglobina en sangre;10851,15;;;;
9185;MOPEG;13229,64;;;;
9798;Morfina (cualitativo);21938,96;;;;
9829;Mycobacterias tuberculosis PCR (genotificacion);29985,62;;;;
9900;Mycobacterium tuberculosis (GENOMA);33168,78;;;;
9024;MYCOPLASMA HOMINIS ANTIGENO;26766,95;;;;
9183;MYCOPLASMA PNEUMONIAE IgG;15170,31;;;;
9184;MYCOPLASMA PNEUMONIAE IgM;15158,47;;;;
9910;Niquel en orina;9868,98;;;;
9911;Niquel en sangre;9868,98;;;;
9796;Opiaceos en orina;7147,32;;;;
9244;Osmolaridad Plasmatica;7147,32;;;;
9245;Osmolaridad Urinaria;7147,32;;;;
9034;OSTEOCALCINIA (RIE);75046,87;;;;
9450;Oxaluria 24hs;3561,83;;;;
9912;Oxicarbamazepina;4106,16;;;;
9187;PARAINFLUENZA 1 Ag;17430,47;;;;
9365;PARAINFLUENZA 1 IgG - IgM;15158,47;;;;
9189;PARAINFLUENZA 2 Ag;17430,47;;;;
9366;PARAINFLUENZA 2 IgG - IgM;15158,47;;;;
9191;PARAINFLUENZA 3 Ag;17430,47;;;;
9383;PARAINFLUENZA 3 IgG - IgM;15158,47;;;;
9192;PARASITOLOGICO EN MATERIA FECAL (BALLINGER);6165,16;;;;
9269;PAROTIDITIS IgG ;32269,45;;;;
9270;PAROTIDITIS IgM;32269,45;;;;
9927;Parvovirus GENOMA;52362,41;;;;
9928;Parvovirus IGG;25051,12;;;;
9929;Parvovirus IGM;25051,12;;;;
9741;PCR-RT COVID-19;95660,5;;;;
9560;Peptido C;6165,16;;;;
9913;Piridinolina;9868,98;;;;
749;Plomo en orina;8496,32;;;;
9219;Plomo en sangre;8496,32;;;;
9296;PNEUMOCISTIS CARINII antigeno;27429,62;;;;
9930;PNH Hemoglobinuria paroxistica nocturna;53060,58;;;;
9778;Porfirinas plasmaticas;9265,48;;;;
9831;Porfirinas totales en materia fecal;20187,63;;;;
9832;Porfirinas totales urinarias;10780,15;;;;
9482;Procalcitonina;30139,45;;;;
344;Productos de degradacion de la fibrina;42954,93;;;;
9548;Proteina C;22696,29;;;;
9833;Proteina C activa resistencia;23252,46;;;;
9549;Proteina S;24057,13;;;;
9834;Protoporfirina eritrocitaria;18306,14;;;;
9582;Protrombina 20210;31358,28;;;;
772;Pseudocolinesterasa;2662,5;;;;
9835;Renina en orina;5786,49;;;;
9236;Rotavirus antigeno;10330,48;;;;
9041;RUBEOLA IgG;9360,15;;;;
9042;RUBEOLA IgM;9336,48;;;;
9836;Salicilemia;4461,16;;;;
9410;SARAMPION  IgG;22577,96;;;;
9411;SARAMPION  IgM;22637,13;;;;
9837;Selenio en orina;9419,32;;;;
9602;Selenio en sangre;9419,32;;;;
9838;Serologia para Criptococo;14531,31;;;;
9707;Serotonina plaquetaria;7454,99;;;;
9715;SEROTONINA PLASMÁTICA (50H – TRIPTAMINA);11288,98;;;;
9242;Serotonina urinaria;7147,32;;;;
9839;Sirolimus;27997,62;;;;
9237;Somatomedina;11537,48;;;;
9098;Talio en orina;7525,99;;;;
9931;Talio en sangre;7525,99;;;;
9469;Telopeptido N Terminal;27027,29;;;;
9367;TEOFILINA (RIE);16140,64;;;;
9458;Test de Resistencia a HIV1;148803,92;;;;
9368;TESTOSTERONA BIODISPONIBLE;15158,47;;;;
9022;TESTOSTERONA LIBRE (RIE);21938,96;;;;
9209;TIROGLOBULINA;21938,96;;;;
9840;TIROXINA LIBRE T3;24672,46;;;;
9210;TIROXINA LIBRE T4;24672,46;;;;
9211;TOXOCARA CANIS;88690,68;;;;
9227;TOXOCARA IGG;18211,47;;;;
9499;TOXOCARA IGM;18211,47;;;;
9369;TOXOPLASMA GONDII (GENOMA);137077,1;;;;
9370;TOXOPLASMA GONDII IgA;8070,32;;;;
9371;TOXOPLASMA GONDII IgG (ELISA);4520,33;;;;
9372;TOXOPLASMA GONDII IgG (HAI);6141,49;;;;
9373;TOXOPLASMA GONDII IgG (IFI);4520,33;;;;
6082;TOXOPLASMA GONDII IgM;4520,33;;;;
9841;Toxoplasmosis test de avidez;14199,98;;;;
9842;TP correccion con plasma normal;2508,66;;;;
9764;Tracolimus;25500,79;;;;
9843;Treponema Pallidum;4946,32;;;;
9282;Trichinella Spiralis IGG;16850,64;;;;
9934;Trichinella Spiralis IGM;16850,64;;;;
9276;TROPONINA I;22909,29;;;;
9935;Trptofano plasmatico;16850,64;;;;
9061;UREAPLASMA UREALYTICUM Ag;30316,95;;;;
9080;Valproato;2319,33;;;;
9109;Vancomicina en Sangre;17300,3;;;;
9936;Varicela Zooster en LCR;28009,45;;;;
6083;VARICELA ZOZTER Ag;15158,47;;;;
9375;VARICELA ZOZTER GENOMA;137077,1;;;;
9240;VARICELA ZOSTER IgG                                                                                                                                                                                     ;9360,15;;;;
9241;VARICELA ZOSTER IgM                                                                                                                                                                                     ;9360,15;;;;
9376;VIRUS SINCICIAL IgG - IgM;9360,15;;;;
9074;VIRUS SINCICIAL RESPIRATORIO Ag;22909,29;;;;
9284;VITAMINA A (RETINOL);39996,6;;;;
9377;VITAMINA B1 (TIAMINA);40316,1;;;;
9216;VITAMINA B12 (CIANOCOBALAMINA);9691,48;;;;
9378;VITAMINA B6 (PIRIDOXINA);40316,1;;;;
9285;VITAMINA C (ACIDO ASCÓRBICO);38067,77;;;;
9217;VITAMINA D (25 OH D3);34186,44;;;;
9379;VITAMINA E (ALFA – TOCOFEROL);38067,77;;;;
9380;VLDL COLESTEROL;3881,33;;;;
9846;Voriconazol;44469,59;;;;
9222;Zinc en sangre;6236,16;;;;
